latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
14.29809,98.9073,308.36,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.33,1.1,N
14.29436,98.90653,309.5,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.12,1.1,N
14.25118,99.18246,305.23,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.23,1.13,N
14.24116,99.11994,313.6,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.56,1.12,N
14.25994,98.87816,305.46,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.46,1.58,N
14.25619,98.87743,301.74,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.7,1.08,N
14.26405,98.79342,302.65,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.37,0.78,N
14.2518,98.88133,305.35,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.76,1.08,N
14.18941,99.2989,309.02,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.94,1.99,N
14.25645,98.79252,303.57,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.89,1.11,N
14.24696,98.80532,305,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.87,0.96,N
14.20558,99.07588,305.97,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.35,0.78,N
14.22615,98.81639,307.05,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.6,1.16,N
14.17113,99.21465,315.83,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.98,2.07,N
14.22299,98.81133,318,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.92,3.84,N
14.22238,98.8158,308.21,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.06,1.16,N
14.17278,99.21246,317.37,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.14,1.79,N
14.22584,98.81872,310.04,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.22,1.25,N
14.22334,98.80927,313.17,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.09,2.27,N
14.2227,98.81375,315.94,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.94,2.27,N
14.21763,98.82222,305.99,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.09,2.42,N
14.21072,98.81664,316.91,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.78,2.38,N
14.19717,98.85766,325,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.43,3.57,N
14.20377,98.81124,314.18,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.61,1.85,N
14.20313,98.81575,311.04,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.77,1.83,N
14.19651,98.86226,307.62,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.8,2.4,N
14.19384,98.881,307.62,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.96,1.34,N
14.1932,98.88548,308.05,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.76,1.34,N
14.18513,98.86115,314.38,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.12,2.12,N
14.17753,98.86054,307.38,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.05,1.95,N
14.13347,99.06413,329.72,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,295.41,3.66,N
14.12973,99.0637,326.62,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.88,3.42,N
14.13533,98.88776,304.72,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.07,0.98,N
14.10262,99.01291,303.44,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.37,1.65,N
14.10455,98.94403,303.22,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.39,1,N
14.10137,98.93945,304.21,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.79,1.84,N
14.09335,98.99725,305.85,0.49,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.72,0.78,N
14.09021,98.99243,310.12,0.49,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.97,2.16,N
14.1043,98.94212,308.87,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.41,1.7,N
14.10115,98.93746,304.27,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293,1.66,N
14.09283,98.99517,313.9,0.49,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.04,1.05,N
14.08971,98.99038,306.01,0.49,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.89,1.05,N
14.08909,98.99466,301.99,0.49,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.57,1.05,N
14.07545,98.98345,309.29,0.49,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.25,1.2,N
14.0717,98.98297,308.3,0.49,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.92,1.63,N
14.07109,98.98728,315.58,0.49,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.55,1.38,N
14.06076,99.03284,302.95,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.63,2.24,N
14.05576,99.04118,317.47,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.32,1.03,N
14.05525,99.01815,305.52,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.44,0.89,N
14.05203,99.04065,303.06,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.59,1.03,N
14.00988,99.23003,305.34,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.74,0.63,N
14.00618,99.22954,318.37,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.61,2.68,N
14.00555,99.23397,309.04,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.02,1.36,N
14.02843,99.04633,304.58,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.38,1.6,N
13.97286,99.30552,313.67,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.68,1.41,N
13.53148,101.92354,305.57,0.39,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.24,0.97,N
13.53092,101.92712,318.16,0.39,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.35,0.92,N
13.58704,101.47446,303.66,0.39,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.7,0.38,N
13.86167,99.40678,320.15,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.19,1.9,N
13.89477,99.17439,307.01,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.8,1.19,N
13.86229,99.40244,312.48,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.26,1.9,N
13.87438,99.21212,302.42,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.13,0.97,N
13.86697,99.21134,306.85,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.67,1.56,N
13.87747,99.10999,303.47,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.04,0.57,N
13.83433,99.21297,317.38,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.49,2.17,N
13.83177,99.23055,305.53,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.43,1.57,N
13.8306,99.21272,319.97,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.5,2.36,N
13.84164,99.11037,306.56,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.29,0.85,N
13.82491,99.1217,305.91,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.66,1.95,N
13.78779,99.19693,308.4,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292,1.21,N
13.77043,99.26612,306.79,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.09,1.61,N
13.70741,99.18808,320.29,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.77,1.53,N
13.708,99.18402,309.03,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.42,2.02,N
13.70684,99.19205,303.48,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.84,1.53,N
13.70432,99.18344,314.18,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.66,2.95,N
13.3477,101.3994,305.09,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.38,0.58,N
13.57794,99.21058,309.44,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.53,1.39,N
13.47144,99.69472,303.43,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.21,0.77,N
13.51206,99.22992,310.86,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.5,1.53,N
13.50835,99.22967,308.93,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.24,1.53,N
13.49474,99.29744,308.96,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.33,2.19,N
13.41868,99.61618,308.21,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.76,1.79,N
13.46576,99.23987,316.61,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.67,1.97,N
13.46268,99.23533,323.5,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.32,1.97,N
13.46382,99.22746,303.82,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.09,1.12,N
13.46211,99.23929,309.02,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.27,1.97,N
13.45905,99.23461,341.12,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.81,3.23,N
13.45847,99.2386,305.9,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.23,3.23,N
13.4026,99.52438,305.13,0.46,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.36,1.6,N
13.39726,99.51028,307.6,0.46,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.11,0.99,N
13.37742,99.59734,307.63,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.37,0.64,N
13.37442,99.59268,305.28,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.72,1.42,N
13.3714,99.58818,329.01,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,296.59,2.1,N
13.37378,99.57159,305.14,0.46,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.59,1.06,N
13.36781,99.58763,305.04,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.59,2.1,N
13.05565,101.07355,319.63,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.95,1.7,N
13.17389,99.86243,321.01,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.49,1.01,N
12.7302,101.98454,306.95,0.39,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.5,0.7,N
12.6994,101.14532,307.33,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,296.57,1.32,N
12.86178,99.85588,305.34,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,295.31,1.5,N
12.85825,99.85539,309.49,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,296.53,1.73,N
12.83955,99.76155,311.87,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,295.78,1.68,N
12.80878,99.8732,314.69,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,296.82,2.42,N
12.80355,99.88432,307.14,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,296.75,1.03,N
12.80296,99.88831,307.66,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,296.33,1.03,N
12.8,99.884,310.17,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,296.07,1.03,N
12.81361,99.74066,307.88,0.44,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.75,0.66,N
12.74405,99.84689,313.7,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,295.53,1.79,N
11.88212,102.83261,303.95,0.39,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.29,0.26,N
16.20245,101.85931,314.26,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.39,1.19,N
19.93674,100.06264,307.23,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.88,1.16,N
19.9361,100.06739,309.5,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.07,1.16,N
19.84364,100.27268,311.4,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.61,1.58,N
19.84223,100.27453,310.7,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.71,1.37,N
19.69456,100.23562,307.1,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.13,0.85,N
19.62782,100.42102,310.44,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.04,1.19,N
19.46603,100.38732,326.27,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,294.34,2.91,N
19.44389,100.384,307.3,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.88,1.01,N
19.4396,100.38783,301.64,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.43,0.52,N
19.30117,100.97795,302.28,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.65,0.69,N
19.39185,100.19712,305.45,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.31,0.78,N
19.62036,98.3037,311.24,0.42,0.45,2023-02-23,1845,N,VIIRS,n,2.0NRT,286.82,0.92,N
19.34943,100.2856,302.08,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.79,0.58,N
19.29576,100.4035,300.72,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.58,1.07,N
19.19411,100.9987,306.77,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.47,0.68,N
19.15544,100.98864,311.45,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.27,1.74,N
19.13113,100.41546,302.87,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.36,0.75,N
19.03545,100.8912,301.94,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.49,1.02,N
19.03428,100.84705,310.24,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.43,1.2,N
19.00973,100.99713,320.11,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.9,2.08,N
19.01031,100.99294,314.56,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.3,2.65,N
18.97851,100.24956,304.41,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.22,0.67,N
18.97976,100.25132,307.25,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.37,0.92,N
18.81679,100.91253,301.45,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.29,0.67,N
18.78591,100.97709,313.43,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.96,1.58,N
18.75028,101.08251,301.78,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.69,0.65,N
18.81637,100.32841,313.26,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.31,1.56,N
18.78986,100.46596,306.37,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.54,0.97,N
18.80686,100.28838,301.22,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.17,0.71,N
18.77461,100.46854,305.18,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.25,1.61,N
18.6934,100.89497,306.56,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.47,0.76,N
18.68983,100.89439,303.59,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.72,0.76,N
18.29278,103.55855,319.55,0.38,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.46,0.76,N
18.28946,103.55798,301.11,0.38,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.48,0.76,N
18.67317,100.90948,310.14,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.28,1.33,N
18.67415,100.9113,305.08,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.39,1.34,N
18.63631,101.07323,304.82,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.99,0.62,N
18.75612,100.12019,301.91,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.52,0.28,N
18.74316,100.10429,301.54,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.89,0.65,N
18.69485,100.42669,313.11,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.69,1.91,N
18.70793,100.19581,301.93,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.81,0.68,N
18.66819,100.43092,300.87,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.45,0.72,N
18.67626,100.26261,302.13,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.97,0.75,N
18.67569,100.26678,302.17,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.52,0.75,N
18.6299,100.60109,303.62,0.46,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.05,1,N
18.67256,100.2622,305.74,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.13,1.16,N
18.56035,100.90306,302.13,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.6,0.84,N
18.55913,100.91158,304.07,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.55,1.02,N
18.55555,100.91116,320.45,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.58,3.13,N
18.55197,100.9107,329.9,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.1,3.13,N
18.54841,100.9102,300.8,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.73,0.68,N
18.12885,103.43842,308.11,0.38,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.62,0.92,N
18.5561,100.2177,309.23,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.98,1.23,N
18.55242,100.21706,305.53,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.89,1.23,N
18.54518,100.32946,303.12,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.99,0.73,N
18.55688,100.22012,313.27,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.47,1.55,N
18.55125,100.12576,300.96,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,288.74,0.67,N
18.54267,100.1059,312.58,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.46,1.41,N
18.40941,101.02427,307.72,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.93,0.9,N
18.47581,100.45179,326.93,0.47,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.47,3.7,N
18.51429,100.1198,302.76,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.43,0.68,N
18.40498,100.9029,303.72,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.67,0.57,N
18.50932,100.07328,306.14,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.84,0.91,N
18.50871,100.0778,308.61,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.57,0.91,N
18.50316,100.0907,306.69,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.31,1.08,N
18.50255,100.09511,306.76,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.27,1.08,N
18.47078,100.32694,301.78,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.42,0.88,N
18.4816,100.13801,302.91,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.95,0.84,N
18.48098,100.14254,310.23,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.42,1.02,N
18.38725,100.76987,303.84,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.44,0.89,N
17.92413,103.73005,302.29,0.38,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.93,0.46,N
17.92356,103.73366,301.57,0.38,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.24,0.46,N
18.40902,100.47813,305.13,0.46,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.66,0.7,N
18.45872,100.0996,309.04,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.2,1.43,N
18.4581,100.10403,317.36,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.38,1.43,N
18.46256,100.04504,316.14,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.88,2.18,N
18.45499,100.09921,319.72,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.61,3.18,N
18.45011,100.07999,306.52,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.1,0.91,N
18.44636,100.10695,303.87,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.1,1.06,N
18.44572,100.11147,307.15,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.39,0.81,N
18.44267,100.1063,303.34,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.12,1.06,N
18.44204,100.11082,302.5,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.21,0.81,N
18.43898,100.10563,301.17,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.78,0.55,N
17.80899,104.21871,299.73,0.39,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.61,0.42,N
17.80568,104.21813,300.68,0.39,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.83,0.42,N
18.41058,100.00954,304.51,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.42,0.71,N
18.29951,100.81042,304.18,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.77,0.51,N
18.11322,102.07363,306.68,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.18,0.86,N
18.26817,100.95515,303.59,0.44,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.55,0.65,N
18.24522,101.06625,302.78,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.91,0.42,N
18.2417,101.06567,300.76,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.31,0.42,N
18.23392,100.96951,303.95,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.24,1.35,N
18.24052,100.7724,303.99,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.52,0.47,N
18.2127,100.94106,303.61,0.44,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.94,0.9,N
18.29068,100.36669,302.7,0.47,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.6,1.01,N
18.19979,100.90475,307.82,0.44,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.24,1.28,N
17.83532,103.34441,318.66,0.38,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.04,0.93,N
18.05167,101.8279,300.84,0.41,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.07,0.79,N
18.33709,99.78403,304.72,0.5,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.85,0.6,N
18.18153,100.90572,303.12,0.44,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.9,0.34,N
18.01866,102.02765,303.28,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,288.29,0.79,N
18.29228,100.05741,302.15,0.49,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.1,1.05,N
18.16504,100.89413,303.15,0.44,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.72,1.21,N
17.63109,104.41569,305.9,0.39,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,290.75,0.87,N
18.31161,99.62881,303.51,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.36,1.22,N
18.14617,100.84756,305.07,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.06,1.54,N
18.30846,99.62339,309.42,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,293,1.22,N
18.14713,100.84956,303.72,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293,1.25,N
18.30956,99.62184,304.47,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.5,0.83,N
18.30889,99.62665,304.78,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.57,1.66,N
18.24542,100.08247,303.45,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.62,1.41,N
18.30511,99.62604,304.49,0.51,0.41,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.22,0.83,N
18.14623,100.75481,304.56,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.88,1.13,N
18.23564,100.0985,303.17,0.48,0.4,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.09,1.36,N
17.68988,103.69057,306.05,0.38,0.36,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.19,0.56,N
18.11179,100.79179,312.35,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.24,1.33,N
18.10441,100.84353,303.31,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,293.14,0.95,N
18.10823,100.79118,316.49,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.85,1.33,N
18.10152,100.83833,306.53,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.2,0.88,N
18.07661,100.9621,317.35,0.44,0.38,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.5,1.58,N
17.87541,102.33325,300.86,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,289.6,0.77,N
18.09629,100.79838,303.8,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,292.58,0.64,N
17.90524,102.11117,311.64,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,288.44,1.22,N
18.0927,100.79803,303.8,0.45,0.39,2023-02-23,1845,N,VIIRS,n,2.0NRT,291.96,0.64,N
17.90243,102.10676,304.86,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,288.07,0.84,N
17.90187,102.11054,308.83,0.4,0.37,2023-02-23,1845,N,VIIRS,n,2.0NRT,288.81,1.22,N
