latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
17.63935,101.90557,300,0.46,0.39,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.55,0.96,N
17.9186,99.84418,309.45,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.45,1.43,N
17.78179,100.86079,299.01,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.9,1.71,N
17.23388,104.60136,298.13,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,284.67,0.32,N
17.77922,100.85108,304.64,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.49,1.46,N
17.77859,100.85571,310.86,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.86,2.01,N
17.27748,104.29765,311.16,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.71,1.11,N
17.23058,104.6008,304.27,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.06,0.72,N
17.77541,100.8505,310.97,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.84,1.46,N
17.61888,101.972,319.6,0.46,0.39,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.21,2.2,N
17.27528,104.28984,299.99,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.26,0.68,N
17.90048,99.88757,307.94,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.58,1.02,N
17.23458,104.53132,300.32,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,284.69,0.36,N
17.79246,100.63839,310.7,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.95,2.47,N
17.76741,100.82344,300.61,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.75,0.79,N
18.12968,97.96037,303.05,0.53,0.5,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.52,1.62,N
17.97958,99.1422,302.12,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.69,0.83,N
17.89648,99.79124,314.92,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.04,2.01,N
17.88467,99.88207,302.46,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.45,0.65,N
17.78544,100.63198,307.06,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.93,1.95,N
17.78482,100.63658,319.34,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.65,1.95,N
17.75762,100.83821,303.02,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.94,1.65,N
17.75698,100.84293,301.66,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.33,1.39,N
17.75256,100.84681,307.73,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.32,1.39,N
17.54406,102.34314,306.63,0.44,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.09,0.72,N
17.74876,100.84615,300.52,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.54,1.12,N
17.58777,102.01069,296.9,0.46,0.39,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.85,0.48,N
17.80126,100.42422,305.89,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.2,0.61,N
17.28163,104.07069,297.66,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.88,0.43,N
17.24213,104.30662,296.58,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.36,0.57,N
17.23826,104.30968,304.45,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.27,0.83,N
17.23771,104.31331,309.16,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.42,0.83,N
17.76837,100.58243,306.36,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.3,2.02,N
17.7645,100.58178,321.23,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.55,2.02,N
17.94552,99.17216,298.71,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.4,0.58,N
17.945,99.17636,302.92,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.11,0.85,N
17.86063,99.74647,311.93,0.4,0.45,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.3,2.33,N
17.83655,99.87083,299.27,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.05,0.52,N
17.76872,100.3983,308.06,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.72,1.75,N
17.7655,100.3923,310.2,0.56,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.07,1.82,N
17.73594,100.61877,305.46,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.8,2.17,N
17.76228,100.38624,310.81,0.56,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.02,1.73,N
17.90749,99.20074,306.54,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.99,1.06,N
17.75835,100.38575,304.27,0.56,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.26,1.73,N
17.68233,100.93687,300.78,0.52,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.09,0.85,N
17.20849,104.26012,296.15,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.57,0.48,N
17.82494,99.79875,307.24,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.18,1.41,N
17.73137,100.47112,300.21,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.33,0.75,N
17.67864,100.87679,298.32,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.59,0.48,N
17.90757,99.2028,310.66,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.49,0.8,N
17.59515,101.50728,302.1,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.46,0.58,N
17.82559,99.79582,304.61,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.57,0.72,N
17.82508,99.79967,303.2,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.76,0.72,N
17.7302,100.50605,298.97,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.77,0.69,N
17.7305,100.47461,300.05,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.02,0.69,N
17.67452,100.88389,298.26,0.52,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.11,0.54,N
17.5859,101.51974,308.32,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.49,1.86,N
17.58219,101.51949,323.85,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.99,1.86,N
17.88999,99.20538,302.88,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.86,0.51,N
17.5785,101.51913,298.28,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.8,0.64,N
17.57745,101.49989,321.07,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.28,1.91,N
17.60433,101.30762,300.42,0.49,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.98,0.74,N
17.57679,101.50461,314.89,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.74,1.91,N
17.57548,101.51393,312.26,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.53,2.62,N
17.57486,101.51839,305.55,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.57,0.64,N
17.22738,103.89325,298.19,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.28,0.84,N
17.22682,103.89692,298.5,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.42,0.54,N
17.57186,101.51307,331.09,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.97,3.94,N
17.57122,101.51762,320.39,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.01,2.4,N
17.67959,100.73305,302.17,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.06,1.19,N
17.60061,101.30711,302.34,0.49,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.32,1.18,N
17.24252,103.77097,308.43,0.4,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.59,1.04,N
17.70752,100.49763,307.67,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.19,1.43,N
17.67514,100.73701,306.51,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.27,1.19,N
17.6745,100.74172,309.22,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.95,1.1,N
17.67385,100.74649,300.74,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.11,1.1,N
17.23805,103.77783,304.73,0.4,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.66,1.18,N
17.67132,100.73634,303.69,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.28,1.42,N
17.21847,103.88438,300.96,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.28,0.91,N
17.21791,103.88803,300.02,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.21,0.48,N
17.67351,100.69125,301.4,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.41,1.14,N
17.21625,103.87646,300.25,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.64,0.5,N
17.21569,103.88013,314.68,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.18,0.91,N
17.70416,100.43364,304.44,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.07,1.4,N
17.83424,99.37303,320.25,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.12,2.14,N
17.83371,99.37721,326.96,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,293.11,2.87,N
17.88513,98.96974,299.33,0.45,0.47,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.04,0.95,N
17.83314,99.38169,314.26,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.64,2.87,N
17.67026,100.62774,301.15,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.65,0.75,N
17.58263,101.27272,299.12,0.49,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.31,0.98,N
17.83301,99.31541,302.73,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.37,1.05,N
17.83248,99.3196,303.02,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.37,1.07,N
17.82463,99.3817,310.35,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.84,1.86,N
17.63929,100.80009,296.53,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.34,0.64,N
17.63856,100.80556,296.98,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.61,0.64,N
17.63792,100.81031,297.7,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.54,0.49,N
17.2588,103.47986,299.96,0.4,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.27,0.44,N
17.69424,100.35789,300.24,0.56,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.63,0.85,N
17.68734,100.41016,299.33,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.43,0.46,N
17.67136,100.53085,303.29,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.51,0.74,N
17.65027,100.68912,301.12,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.36,0.85,N
17.63408,100.80988,297.61,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.65,0.49,N
17.25431,103.48682,299.23,0.4,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.65,0.69,N
17.25093,103.4863,299.31,0.4,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.33,0.44,N
17.81531,99.3541,303.13,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.96,0.66,N
17.24813,103.48199,297.48,0.4,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.81,0.44,N
17.24757,103.48576,300.06,0.4,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.84,0.44,N
17.81111,99.35362,319.68,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,293.04,1.89,N
17.81059,99.35774,309.86,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,293.04,2.53,N
17.79959,99.44521,298.76,0.42,0.45,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.7,0.5,N
17.62742,100.77231,313.71,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.07,2.05,N
17.45544,102.0266,299.92,0.45,0.39,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.15,0.63,N
17.67852,100.35568,299.09,0.56,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.24,0.72,N
17.80703,99.31802,307.95,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.25,0.85,N
17.80658,99.32163,302.74,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.15,0.85,N
17.8016,99.36152,309.73,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.12,1.48,N
17.80094,99.36681,301.51,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.97,1.06,N
17.6593,100.47208,298.49,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.95,0.49,N
17.16289,103.98062,301.21,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.18,0.71,N
17.65004,100.51233,299.23,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.1,0.37,N
17.64618,100.51155,300.82,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.46,1.88,N
17.64295,100.50599,310.05,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.2,1.1,N
17.61096,100.74932,301.5,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.25,1.39,N
17.60887,100.76519,298.24,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.53,1.05,N
17.62507,100.6123,310.09,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.84,2.1,N
17.6244,100.61738,317.08,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.05,2.1,N
17.62376,100.6223,307.42,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.11,1.52,N
17.62312,100.62713,310.14,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.34,1.52,N
17.62733,100.56482,304.88,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.74,0.93,N
17.62189,100.6065,303.54,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.38,1.32,N
17.61993,100.62146,314.87,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.35,1.52,N
17.60467,100.73773,308.26,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.34,1.59,N
17.60399,100.74289,300.9,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.87,1.6,N
17.60261,100.75344,309.73,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.48,1.25,N
17.72123,99.80132,304.85,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.13,1.06,N
17.63513,100.47475,314.85,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.26,2.67,N
17.61806,100.60564,301.32,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.39,0.51,N
17.59945,100.74773,314.17,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.19,2.33,N
17.59875,100.75316,298.71,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.58,0.99,N
17.63132,100.47348,318.09,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.49,2.67,N
17.50096,101.42868,299.2,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.86,1.17,N
17.50031,101.43354,301.83,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.07,0.75,N
17.62305,100.47585,306.01,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.49,1.53,N
17.48496,101.51923,308.6,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.54,1.5,N
17.62554,100.56786,308.42,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.19,1.85,N
17.61987,100.60903,304.3,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.19,1.58,N
17.60032,100.75072,315.24,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.62,1.92,N
17.63463,100.47253,313.11,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.15,1.69,N
17.63399,100.47723,307.38,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.35,1.69,N
17.59645,100.75041,301.5,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.49,1.92,N
17.50208,101.42602,299.48,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.07,0.88,N
17.50141,101.43077,304.7,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.81,0.88,N
17.72108,99.80154,304.63,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.06,1.07,N
17.63019,100.47598,314.05,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.99,3,N
17.4855,101.51665,304.76,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.72,0.99,N
17.35076,102.45361,302.08,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.32,0.54,N
17.35017,102.45763,297.68,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.61,0.54,N
17.61388,100.56646,305.62,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.15,1.43,N
17.48186,101.51601,306.1,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.2,0.99,N
17.48126,101.52021,303.48,0.48,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.1,0.99,N
17.62193,100.47831,307.84,0.55,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.3,1.16,N
17.57363,100.80289,299.22,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.26,1.15,N
17.77582,99.15495,304.64,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.84,1.22,N
17.77526,99.15938,307.6,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.73,1.22,N
17.76905,99.20783,308.93,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.38,1.92,N
17.76054,99.27422,303.54,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.52,0.97,N
17.76483,99.20718,306.79,0.44,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.29,1.22,N
17.5903,100.53635,314.75,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.87,1.74,N
17.68505,99.79201,303.04,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.83,1.28,N
17.58571,100.54106,305.86,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.51,1.74,N
17.58183,100.5405,304.9,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.59,1.34,N
17.17463,103.40837,302.74,0.4,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.45,0.78,N
17.7399,99.26806,306.48,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.22,0.98,N
17.57825,100.50816,302.2,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.75,0.99,N
17.29891,102.49081,301.04,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.62,0.41,N
17.41159,101.67154,299.11,0.47,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,284.97,0.76,N
17.36169,102.02639,313.32,0.45,0.39,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.62,0.93,N
17.27101,102.6591,303.45,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,288,0.73,N
17.65003,99.87061,304.39,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.99,1.33,N
17.35813,102.0258,298.31,0.45,0.39,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.71,0.93,N
17.77706,98.83239,312.6,0.46,0.47,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.63,0.9,N
17.7104,99.33224,301.69,0.43,0.46,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.96,1.31,N
17.65789,99.74544,307.58,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.28,1.67,N
17.64197,99.86919,313.75,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.18,1.05,N
17.64148,99.87299,302.57,0.4,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.4,1.05,N
17.62969,99.93257,310.23,0.39,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.82,2.02,N
17.62615,99.92821,320.73,0.39,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.9,2.02,N
17.62566,99.93198,332.34,0.39,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.98,2.02,N
17.37943,101.76952,296.99,0.47,0.39,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.9,0.26,N
17.18252,103.14466,318.55,0.41,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.98,1.4,N
17.4467,101.2538,310.68,0.49,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.92,1.89,N
17.44607,101.25848,305.81,0.49,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.39,0.73,N
17.443,101.25322,318.55,0.49,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.59,1.89,N
17.44235,101.25793,299.11,0.49,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.09,0.73,N
17.43288,101.32758,303.16,0.49,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.81,0.47,N
17.27499,102.45852,298.29,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.53,0.37,N
17.61651,99.90721,301.85,0.39,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.11,0.34,N
17.50016,100.79947,301.57,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.89,1.39,N
17.44692,101.19619,299.11,0.5,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.12,0.45,N
17.2715,102.45791,298.73,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.46,0.47,N
17.46581,101.02787,302.14,0.51,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.71,1.19,N
17.51967,100.53242,299.97,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.61,0.34,N
17.36075,101.71766,301.84,0.47,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.79,0.55,N
17.24952,102.5119,304.69,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.22,0.89,N
16.99147,104.23569,323.24,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.1,1.95,N
17.24603,102.51135,309.59,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.75,0.89,N
17.39891,101.38358,302.74,0.49,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.6,0.91,N
17.3965,101.37359,330.65,0.49,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.89,3.92,N
17.40013,101.38223,299.61,0.49,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.06,0.6,N
17.39779,101.37218,328.03,0.49,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.99,2.86,N
17.32011,101.91773,300.23,0.46,0.39,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.57,0.68,N
16.97483,104.23387,297.16,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.82,0.3,N
17.39345,101.37626,299.74,0.49,0.4,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.2,1.59,N
17.2058,102.65492,305.09,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.67,0.88,N
17.49269,100.54797,311.19,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,290.97,1.15,N
17.49203,100.55289,305.17,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.14,1.15,N
17.40784,101.16534,304.2,0.5,0.41,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.99,1.28,N
17.3151,101.82447,301.8,0.46,0.39,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.88,0.83,N
17.46045,100.75579,301.38,0.53,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.35,0.74,N
16.93603,104.35326,305.35,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.45,0.78,N
17.56926,99.91646,302.7,0.39,0.44,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.39,0.73,N
17.45487,100.76807,306.16,0.52,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,289.04,2.31,N
17.21014,102.50364,299.4,0.43,0.38,2023-02-26,1836,1,VIIRS,n,2.0NRT,288.13,0.62,N
17.03643,103.6745,305.38,0.4,0.37,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.93,0.9,N
16.93272,104.35274,301.91,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.47,0.78,N
17.49709,100.42755,308.24,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.15,3.82,N
16.96839,104.09893,297.6,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,285.86,0.5,N
16.96784,104.10253,300.46,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.65,0.42,N
17.49317,100.42709,342.53,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,293.82,3.82,N
17.49244,100.43251,305.6,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.45,2.4,N
16.91887,104.39845,297.46,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.26,0.73,N
17.48856,100.43188,304.3,0.55,0.43,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.54,1.77,N
17.47892,100.50365,303.66,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,291.35,1.38,N
17.47824,100.50872,314.26,0.54,0.42,2023-02-26,1836,1,VIIRS,n,2.0NRT,292.79,1.38,N
16.96957,104.02442,306.14,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,287.23,0.78,N
16.91226,104.39739,302.14,0.39,0.36,2023-02-26,1836,1,VIIRS,n,2.0NRT,286.9,1.05,N
