latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
17.25952,104.36491,309.11,1.02,1.01,2023-02-23,1505,Terra,MODIS,76,6.1NRT,294.07,8.49,N
16.68706,100.99116,304.5,1.18,1.08,2023-02-23,1505,Terra,MODIS,60,6.1NRT,289.74,8.47,N
16.52316,101.86065,324.7,1.09,1.04,2023-02-23,1505,Terra,MODIS,100,6.1NRT,291.87,25.34,N
15.95338,99.27291,306.21,1.55,1.23,2023-02-23,1505,Terra,MODIS,50,6.1NRT,294.12,10.3,N
15.94934,99.31624,307.37,1.54,1.22,2023-02-23,1505,Terra,MODIS,40,6.1NRT,294.11,11.44,N
15.95156,99.32985,308.22,1.54,1.22,2023-02-23,1505,Terra,MODIS,48,6.1NRT,293.74,12.81,N
15.92695,99.24754,306.86,1.56,1.23,2023-02-23,1505,Terra,MODIS,20,6.1NRT,292.73,11.16,N
15.91604,99.24897,304.04,1.56,1.23,2023-02-23,1505,Terra,MODIS,32,6.1NRT,292.47,8.49,N
16.41177,102.47709,305.26,1.04,1.02,2023-02-23,1505,Terra,MODIS,64,6.1NRT,294.6,6.71,N
15.90126,99.31606,304.46,1.55,1.23,2023-02-23,1505,Terra,MODIS,60,6.1NRT,293.53,8.84,N
15.86886,99.32153,302.93,1.55,1.23,2023-02-23,1505,Terra,MODIS,37,6.1NRT,292.66,7.26,N
16.64902,104.61501,334.77,1.03,1.01,2023-02-23,1505,Terra,MODIS,100,6.1NRT,294.94,36.11,N
16.18658,101.46748,303.33,1.14,1.06,2023-02-23,1505,Terra,MODIS,55,6.1NRT,292.38,5.49,N
16.18814,101.47768,304.35,1.13,1.06,2023-02-23,1505,Terra,MODIS,60,6.1NRT,292.63,6.16,N
15.78863,99.32768,303.09,1.55,1.23,2023-02-23,1505,Terra,MODIS,53,6.1NRT,290.9,8.75,N
15.96999,100.60022,302.84,1.27,1.12,2023-02-23,1505,Terra,MODIS,52,6.1NRT,292.72,6.78,N
16.20479,102.13847,307.61,1.07,1.03,2023-02-23,1505,Terra,MODIS,72,6.1NRT,292.3,8.34,N
15.97908,100.78662,321.84,1.24,1.11,2023-02-23,1505,Terra,MODIS,100,6.1NRT,294.52,25.13,N
15.98085,100.79791,326.78,1.24,1.11,2023-02-23,1505,Terra,MODIS,100,6.1NRT,295.37,32.44,N
16.44561,104.14457,306.5,1.01,1,2023-02-23,1505,Terra,MODIS,68,6.1NRT,293.97,6.74,N
16.4469,104.15379,305.88,1.01,1,2023-02-23,1505,Terra,MODIS,66,6.1NRT,293.97,6.36,N
15.71944,99.40273,303.13,1.54,1.22,2023-02-23,1505,Terra,MODIS,53,6.1NRT,292.58,9.28,N
15.93372,100.76686,306.46,1.24,1.11,2023-02-23,1505,Terra,MODIS,68,6.1NRT,295.62,7.46,N
16.03473,101.4299,304.21,1.15,1.07,2023-02-23,1505,Terra,MODIS,59,6.1NRT,293.17,6.32,N
15.68905,99.35181,306.85,1.55,1.23,2023-02-23,1505,Terra,MODIS,69,6.1NRT,294.26,10.99,N
16.11747,102.10941,317.26,1.07,1.03,2023-02-23,1505,Terra,MODIS,95,6.1NRT,292.84,16.4,N
16.11886,102.11879,309.42,1.07,1.03,2023-02-23,1505,Terra,MODIS,77,6.1NRT,293.61,9.51,N
15.67826,99.35376,307.2,1.55,1.23,2023-02-23,1505,Terra,MODIS,62,6.1NRT,295.01,11.25,N
16.27857,104.59891,305.16,1.02,1.01,2023-02-23,1505,Terra,MODIS,63,6.1NRT,295.13,5.71,N
15.72837,101.01935,312.92,1.21,1.09,2023-02-23,1505,Terra,MODIS,86,6.1NRT,294.73,13.32,N
15.71889,101.17234,314.93,1.19,1.09,2023-02-23,1505,Terra,MODIS,90,6.1NRT,293.55,15.7,N
15.72053,101.18316,338.4,1.19,1.08,2023-02-23,1505,Terra,MODIS,100,6.1NRT,294.27,51.43,N
15.12272,99.61671,311.55,1.52,1.22,2023-02-23,1505,Terra,MODIS,83,6.1NRT,292.65,18.38,N
15.11926,99.62213,310.52,1.52,1.22,2023-02-23,1505,Terra,MODIS,80,6.1NRT,292.33,16.75,N
15.33151,101.18306,304.88,1.2,1.09,2023-02-23,1505,Terra,MODIS,62,6.1NRT,293.49,6.57,N
15.33319,101.19395,303.6,1.2,1.09,2023-02-23,1505,Terra,MODIS,56,6.1NRT,292.89,5.8,N
15.4421,103.29552,301.7,1.01,1,2023-02-23,1505,Terra,MODIS,44,6.1NRT,291.32,5.03,N
15.07878,101.27748,302.97,1.2,1.09,2023-02-23,1505,Terra,MODIS,52,6.1NRT,292.75,5.31,N
14.61523,99.20603,303.27,1.66,1.27,2023-02-23,1505,Terra,MODIS,54,6.1NRT,293.23,9.86,N
14.30115,98.91277,304.77,1.77,1.3,2023-02-23,1505,Terra,MODIS,62,6.1NRT,294.23,11.37,N
14.47374,102.0993,311.06,1.11,1.05,2023-02-23,1505,Terra,MODIS,82,6.1NRT,294.24,11.33,N
14.16964,101.91576,306.69,1.14,1.06,2023-02-23,1505,Terra,MODIS,69,6.1NRT,295.29,7.44,N
14.04353,101.27734,308.13,1.23,1.1,2023-02-23,1505,Terra,MODIS,74,6.1NRT,295.46,8.9,N
13.99472,101.56123,307.81,1.19,1.09,2023-02-23,1505,Terra,MODIS,73,6.1NRT,293.99,8.98,N
13.46585,99.23409,304.83,1.73,1.29,2023-02-23,1505,Terra,MODIS,62,6.1NRT,293.85,12.01,N
13.58494,102.19836,304.38,1.12,1.06,2023-02-23,1505,Terra,MODIS,60,6.1NRT,293.74,5.72,N
17.58573,99.91325,310.15,1.32,1.14,2023-02-23,1507,Terra,MODIS,79,6.1NRT,295.52,12.53,N
17.16116,102.05114,305.99,1.06,1.03,2023-02-23,1507,Terra,MODIS,66,6.1NRT,293.94,6.75,N
17.13818,101.77794,308.82,1.08,1.04,2023-02-23,1507,Terra,MODIS,76,6.1NRT,291.79,9.84,N
17.13669,101.76807,318.69,1.08,1.04,2023-02-23,1507,Terra,MODIS,97,6.1NRT,291.66,18.72,N
16.73926,99.06245,303.15,1.56,1.23,2023-02-23,1507,Terra,MODIS,54,6.1NRT,292.8,7.72,N
17.21454,100.29009,306.84,1.27,1.12,2023-02-23,1507,Terra,MODIS,69,6.1NRT,296.05,9.12,N
17.50505,101.32319,300.03,1.12,1.05,2023-02-23,1507,Terra,MODIS,10,6.1NRT,289.13,4.99,N
17.86585,102.0748,306.75,1.04,1.02,2023-02-23,1507,Terra,MODIS,69,6.1NRT,293.87,7.11,N
18.12729,103.44234,310.67,1,1,2023-02-23,1507,Terra,MODIS,81,6.1NRT,293.09,10.01,N
18.5505,100.90941,307.22,1.14,1.06,2023-02-23,1507,Terra,MODIS,59,6.1NRT,293.55,7.7,N
18.55983,100.90755,308.3,1.14,1.06,2023-02-23,1507,Terra,MODIS,74,6.1NRT,293.38,8.91,N
18.49107,100.36987,303.34,1.21,1.09,2023-02-23,1507,Terra,MODIS,55,6.1NRT,292.66,6.5,N
